word	nodeType	synsetCount	unit
particular	ADJ	9	shinning-dialogue
good	ADJ	27	shinning-dialogue
scared	ADJ	4	shinning-dialogue
asleep	ADJ	5	shinning-dialogue
ready	ADJ	8	shinning-dialogue
sunny	ADJ	1	shinning-dialogue
nice	ADJ	6	shinning-dialogue
empty	ADJ	10	shinning-dialogue
good	ADJ	27	shinning-dialogue
nice	ADJ	6	shinning-dialogue
happy	ADJ	4	shinning-dialogue
comfortable	ADJ	5	shinning-dialogue
amazing	ADJ	4	shinning-dialogue
big	ADJ	17	shinning-dialogue
ridiculous	ADJ	3	shinning-dialogue
american	ADJ	5	shinning-dialogue
clean	ADJ	31	shinning-dialogue
right	ADJ	36	shinning-dialogue
clean	ADJ	31	shinning-dialogue
beautiful	ADJ	2	shinning-dialogue
dead	ADJ	21	shinning-dialogue
dead	ADJ	21	shinning-dialogue
beautiful	ADJ	2	shinning-dialogue
pretty	ADJ	3	shinning-dialogue
big	ADJ	17	shinning-dialogue
portable	ADJ	3	shinning-dialogue
old	ADJ	9	shinning-dialogue
good	ADJ	27	shinning-dialogue
beautiful	ADJ	2	shinning-dialogue
hard	ADJ	22	shinning-dialogue
close	ADJ	37	shinning-dialogue
cold	ADJ	16	shinning-dialogue
right	ADJ	36	shinning-dialogue
incredible	ADJ	1	shinning-dialogue
grouchy	ADJ	1	shinning-dialogue
grouchy	ADJ	1	shinning-dialogue
new	ADJ	12	shinning-dialogue
l.ear	ADJ	0	shinning-dialogue
various	ADJ	4	shinning-dialogue
fine	ADJ	10	shinning-dialogue
few	ADJ	2	shinning-dialogue
Most	ADJ	5	shinning-dialogue
bad	ADJ	17	shinning-dialogue
good	ADJ	27	shinning-dialogue
real	ADJ	13	shinning-dialogue
nice	ADJ	6	shinning-dialogue
empty	ADJ	10	shinning-dialogue
bloodstained	ADJ	1	shinning-dialogue
bloodstained	ADJ	1	shinning-dialogue
bloodstained	ADJ	1	shinning-dialogue
bloodstained	ADJ	1	shinning-dialogue
empty	ADJ	10	shinning-dialogue
open	ADJ	36	shinning-dialogue
empty	ADJ	10	shinning-dialogue
scared	ADJ	4	shinning-dialogue
real	ADJ	13	shinning-dialogue
okay	ADJ	4	shinning-dialogue
great	ADJ	7	shinning-dialogue
marvellous	ADJ	3	shinning-dialogue
ready	ADJ	8	shinning-dialogue
few	ADJ	2	shinning-dialogue
asleep	ADJ	5	shinning-dialogue
few	ADJ	2	shinning-dialogue
right	ADJ	36	shinning-dialogue
sure	ADJ	10	shinning-dialogue
open	ADJ	36	shinning-dialogue
good	ADJ	27	shinning-dialogue
good	ADJ	27	shinning-dialogue
bad	ADJ	17	shinning-dialogue
little	ADJ	10	shinning-dialogue
tired	ADJ	6	shinning-dialogue
much	ADJ	7	shinning-dialogue
sure	ADJ	10	shinning-dialogue
whole	ADJ	8	shinning-dialogue
yellow	ADJ	8	shinning-dialogue
empty	ADJ	10	shinning-dialogue
empty	ADJ	10	shinning-dialogue
second	ADJ	15	shinning-dialogue
asleep	ADJ	5	shinning-dialogue
wrong	ADJ	13	shinning-dialogue
wrong	ADJ	13	shinning-dialogue
terrible	ADJ	4	shinning-dialogue
horrible	ADJ	1	shinning-dialogue
okay	ADJ	4	shinning-dialogue
okay	ADJ	4	shinning-dialogue
little	ADJ	10	shinning-dialogue
right	ADJ	36	shinning-dialogue
okay	ADJ	4	shinning-dialogue
goddam	ADJ	2	shinning-dialogue
little	ADJ	10	shinning-dialogue
slow	ADJ	11	shinning-dialogue
glad	ADJ	5	shinning-dialogue
afraid	ADJ	4	shinning-dialogue
next	ADJ	4	shinning-dialogue
busy	ADJ	6	shinning-dialogue
busy	ADJ	6	shinning-dialogue
good	ADJ	27	shinning-dialogue
light	ADJ	47	shinning-dialogue
swell	ADJ	11	shinning-dialogue
good	ADJ	27	shinning-dialogue
good	ADJ	27	shinning-dialogue
goddamned	ADJ	2	shinning-dialogue
miserable	ADJ	6	shinning-dialogue
irreparable	ADJ	1	shinning-dialogue
well	ADJ	22	shinning-dialogue
whole	ADJ	8	shinning-dialogue
well	ADJ	22	shinning-dialogue
serious	ADJ	6	shinning-dialogue
serious	ADJ	6	shinning-dialogue
little	ADJ	10	shinning-dialogue
old	ADJ	9	shinning-dialogue
goddam	ADJ	2	shinning-dialogue
little	ADJ	10	shinning-dialogue
little	ADJ	10	shinning-dialogue
fucking	ADJ	4	shinning-dialogue
damn	ADJ	5	shinning-dialogue
okay	ADJ	4	shinning-dialogue
complete	ADJ	10	shinning-dialogue
goddam	ADJ	2	shinning-dialogue
little	ADJ	10	shinning-dialogue
momentary	ADJ	1	shinning-dialogue
muscular	ADJ	4	shinning-dialogue
few	ADJ	2	shinning-dialogue
extra	ADJ	7	shinning-dialogue
second	ADJ	15	shinning-dialogue
crazy	ADJ	6	shinning-dialogue
fucking	ADJ	4	shinning-dialogue
open	ADJ	36	shinning-dialogue
crazy	ADJ	6	shinning-dialogue
bare	ADJ	13	shinning-dialogue
superimposed	ADJ	3	shinning-dialogue
good	ADJ	27	shinning-dialogue
mid	ADJ	1	shinning-dialogue
upper	ADJ	6	shinning-dialogue
few	ADJ	2	shinning-dialogue
impossible	ADJ	4	shinning-dialogue
least	ADJ	3	shinning-dialogue
more	ADJ	5	shinning-dialogue
heavy	ADJ	30	shinning-dialogue
opposite	ADJ	11	shinning-dialogue
local	ADJ	5	shinning-dialogue
jammed	ADJ	8	shinning-dialogue
local	ADJ	5	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
young	ADJ	14	shinning-dialogue
young	ADJ	14	shinning-dialogue
young	ADJ	14	shinning-dialogue
young	ADJ	14	shinning-dialogue
young	ADJ	14	shinning-dialogue
young	ADJ	14	shinning-dialogue
elderly	ADJ	2	shinning-dialogue
naked	ADJ	5	shinning-dialogue
elderly	ADJ	2	shinning-dialogue
outstretched	ADJ	1	shinning-dialogue
naked	ADJ	5	shinning-dialogue
elderly	ADJ	2	shinning-dialogue
naked	ADJ	5	shinning-dialogue
elderly	ADJ	2	shinning-dialogue
outstretched	ADJ	1	shinning-dialogue
naked	ADJ	5	shinning-dialogue
elderly	ADJ	2	shinning-dialogue
sorry	ADJ	4	shinning-dialogue
front	ADJ	13	shinning-dialogue
front	ADJ	13	shinning-dialogue
goddam	ADJ	2	shinning-dialogue
asleep	ADJ	5	shinning-dialogue
sure	ADJ	10	shinning-dialogue
sure	ADJ	10	shinning-dialogue
right	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
possible	ADJ	4	shinning-dialogue
other	ADJ	4	shinning-dialogue
different	ADJ	5	shinning-dialogue
open	ADJ	36	shinning-dialogue
fucking	ADJ	4	shinning-dialogue
typical	ADJ	3	shinning-dialogue
own	ADJ	2	shinning-dialogue
front	ADJ	13	shinning-dialogue
front	ADJ	13	shinning-dialogue
empty	ADJ	10	shinning-dialogue
good	ADJ	27	shinning-dialogue
good	ADJ	27	shinning-dialogue
urgent	ADJ	1	shinning-dialogue
afraid	ADJ	4	shinning-dialogue
young	ADJ	14	shinning-dialogue
okay	ADJ	4	shinning-dialogue
glad	ADJ	5	shinning-dialogue
crowded	ADJ	5	shinning-dialogue
d	ADJ	4	shinning-dialogue
good	ADJ	27	shinning-dialogue
good	ADJ	27	shinning-dialogue
crowded	ADJ	5	shinning-dialogue
good	ADJ	27	shinning-dialogue
good	ADJ	27	shinning-dialogue
good	ADJ	27	shinning-dialogue
big	ADJ	17	shinning-dialogue
good	ADJ	27	shinning-dialogue
least	ADJ	3	shinning-dialogue
sorry	ADJ	4	shinning-dialogue
advocaat	ADJ	0	shinning-dialogue
awful	ADJ	7	shinning-dialogue
right	ADJ	36	shinning-dialogue
afraid	ADJ	4	shinning-dialogue
advocaat	ADJ	0	shinning-dialogue
good	ADJ	27	shinning-dialogue
old	ADJ	9	shinning-dialogue
important	ADJ	5	shinning-dialogue
nice	ADJ	6	shinning-dialogue
soiree	ADJ	1	shinning-dialogue
wise	ADJ	7	shinning-dialogue
wise	ADJ	7	shinning-dialogue
open	ADJ	36	shinning-dialogue
little	ADJ	10	shinning-dialogue
right	ADJ	36	shinning-dialogue
married	ADJ	5	shinning-dialogue
sure	ADJ	10	shinning-dialogue
little	ADJ	10	shinning-dialogue
strange	ADJ	3	shinning-dialogue
sorry	ADJ	4	shinning-dialogue
outside	ADJ	14	shinning-dialogue
great	ADJ	7	shinning-dialogue
aware	ADJ	2	shinning-dialogue
great	ADJ	7	shinning-dialogue
very	ADJ	4	shinning-dialogue
willful	ADJ	2	shinning-dialogue
willful	ADJ	2	shinning-dialogue
naughty	ADJ	2	shinning-dialogue
bold	ADJ	4	shinning-dialogue
good	ADJ	27	shinning-dialogue
more	ADJ	5	shinning-dialogue
able	ADJ	4	shinning-dialogue
bad	ADJ	17	shinning-dialogue
bad	ADJ	17	shinning-dialogue
okay	ADJ	4	shinning-dialogue
past	ADJ	6	shinning-dialogue
inner	ADJ	6	shinning-dialogue
more	ADJ	5	shinning-dialogue
good	ADJ	27	shinning-dialogue
several	ADJ	3	shinning-dialogue
glad	ADJ	5	shinning-dialogue
nice	ADJ	6	shinning-dialogue
other	ADJ	4	shinning-dialogue
due	ADJ	7	shinning-dialogue
big	ADJ	17	shinning-dialogue
serious	ADJ	6	shinning-dialogue
unreliable	ADJ	4	shinning-dialogue
last	ADJ	21	shinning-dialogue
right	ADJ	36	shinning-dialogue
good	ADJ	27	shinning-dialogue
bad	ADJ	17	shinning-dialogue
heavy	ADJ	30	shinning-dialogue
many	ADJ	1	shinning-dialogue
few	ADJ	2	shinning-dialogue
early	ADJ	9	shinning-dialogue
entire	ADJ	5	shinning-dialogue
national	ADJ	8	shinning-dialogue
advisory	ADJ	2	shinning-dialogue
many	ADJ	1	shinning-dialogue
few	ADJ	2	shinning-dialogue
okay	ADJ	4	shinning-dialogue
right	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
other	ADJ	4	shinning-dialogue
dull	ADJ	19	shinning-dialogue
top	ADJ	22	shinning-dialogue
dull	ADJ	19	shinning-dialogue
top	ADJ	22	shinning-dialogue
dull	ADJ	19	shinning-dialogue
revealing	ADJ	6	shinning-dialogue
clear	ADJ	45	shinning-dialogue
nervous	ADJ	5	shinning-dialogue
true	ADJ	15	shinning-dialogue
definite	ADJ	2	shinning-dialogue
possible	ADJ	4	shinning-dialogue
possible	ADJ	4	shinning-dialogue
concerned	ADJ	5	shinning-dialogue
concerned	ADJ	5	shinning-dialogue
single	ADJ	10	shinning-dialogue
single	ADJ	10	shinning-dialogue
solitary	ADJ	7	shinning-dialogue
first	ADJ	16	shinning-dialogue
complete	ADJ	10	shinning-dialogue
first	ADJ	16	shinning-dialogue
slight	ADJ	5	shinning-dialogue
moral	ADJ	3	shinning-dialogue
ethical	ADJ	3	shinning-dialogue
confused	ADJ	10	shinning-dialogue
whole	ADJ	8	shinning-dialogue
fucking	ADJ	4	shinning-dialogue
good	ADJ	27	shinning-dialogue
few	ADJ	2	shinning-dialogue
half	ADJ	6	shinning-dialogue
half	ADJ	6	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
staggering	ADJ	5	shinning-dialogue
goddam	ADJ	2	shinning-dialogue
whole	ADJ	8	shinning-dialogue
bad	ADJ	17	shinning-dialogue
dizzy	ADJ	3	shinning-dialogue
big	ADJ	17	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
asleep	ADJ	5	shinning-dialogue
more	ADJ	5	shinning-dialogue
strong	ADJ	10	shinning-dialogue
resourceful	ADJ	1	shinning-dialogue
well	ADJ	22	shinning-dialogue
harsh	ADJ	6	shinning-dialogue
possible	ADJ	4	shinning-dialogue
only	ADJ	9	shinning-dialogue
great	ADJ	7	shinning-dialogue
asleep	ADJ	5	shinning-dialogue
asleep	ADJ	5	shinning-dialogue
blade	ADJ	9	shinning-dialogue
asleep	ADJ	5	shinning-dialogue
asleep	ADJ	5	shinning-dialogue
front	ADJ	13	shinning-dialogue
front	ADJ	13	shinning-dialogue
bottom	ADJ	12	shinning-dialogue
bottom	ADJ	12	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
front	ADJ	13	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
run	ADJ	57	shinning-dialogue
quick	ADJ	8	shinning-dialogue
little	ADJ	10	shinning-dialogue
little	ADJ	10	shinning-dialogue
open	ADJ	36	shinning-dialogue
chiny	ADJ	0	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
splintered	ADJ	3	shinning-dialogue
oven	ADJ	1	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
next	ADJ	4	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
round	ADJ	25	shinning-dialogue
dead	ADJ	21	shinning-dialogue
great	ADJ	7	shinning-dialogue
right	ADJ	36	shinning-dialogue
corridor	ADJ	1	shinning-dialogue
dead	ADJ	21	shinning-dialogue
young	ADJ	14	shinning-dialogue
other	ADJ	4	shinning-dialogue
first	ADJ	16	shinning-dialogue
round	ADJ	25	shinning-dialogue
nice	ADJ	6	shinning-dialogue
good	ADJ	27	shinning-dialogue
good	ADJ	27	shinning-dialogue
little	ADJ	10	shinning-dialogue
new	ADJ	12	shinning-dialogue
different	ADJ	5	shinning-dialogue
silly	ADJ	5	shinning-dialogue
different	ADJ	5	shinning-dialogue
different	ADJ	5	shinning-dialogue
real	ADJ	13	shinning-dialogue
good	ADJ	27	shinning-dialogue
pleased	ADJ	5	shinning-dialogue
less	ADJ	5	shinning-dialogue
about	ADJ	8	shinning-dialogue
fantastic	ADJ	5	shinning-dialogue
enormous	ADJ	1	shinning-dialogue
open	ADJ	36	shinning-dialogue
feasible	ADJ	1	shinning-dialogue
clear	ADJ	45	shinning-dialogue
little	ADJ	10	shinning-dialogue
scenic	ADJ	2	shinning-dialogue
right	ADJ	36	shinning-dialogue
general	ADJ	10	shinning-dialogue
cruel	ADJ	1	shinning-dialogue
basic	ADJ	6	shinning-dialogue
costly	ADJ	2	shinning-dialogue
different	ADJ	5	shinning-dialogue
daily	ADJ	5	shinning-dialogue
fine	ADJ	10	shinning-dialogue
demanding	ADJ	7	shinning-dialogue
only	ADJ	9	shinning-dialogue
tremendous	ADJ	3	shinning-dialogue
new	ADJ	12	shinning-dialogue
good	ADJ	27	shinning-dialogue
great	ADJ	7	shinning-dialogue
other	ADJ	4	shinning-dialogue
melodramatic	ADJ	2	shinning-dialogue
few	ADJ	2	shinning-dialogue
second	ADJ	15	shinning-dialogue
little	ADJ	10	shinning-dialogue
good	ADJ	27	shinning-dialogue
good	ADJ	27	shinning-dialogue
normal	ADJ	5	shinning-dialogue
complete	ADJ	10	shinning-dialogue
mental	ADJ	5	shinning-dialogue
old	ADJ	9	shinning-dialogue
claustrophobic	ADJ	2	shinning-dialogue
long	ADJ	12	shinning-dialogue
hard	ADJ	22	shinning-dialogue
sure	ADJ	10	shinning-dialogue
fascinated	ADJ	4	shinning-dialogue
confirmed	ADJ	7	shinning-dialogue
open	ADJ	36	shinning-dialogue
few	ADJ	2	shinning-dialogue
great	ADJ	7	shinning-dialogue
awful	ADJ	7	shinning-dialogue
beautiful	ADJ	2	shinning-dialogue
little	ADJ	10	shinning-dialogue
black	ADJ	22	shinning-dialogue
good	ADJ	27	shinning-dialogue
other	ADJ	4	shinning-dialogue
good	ADJ	27	shinning-dialogue
funny	ADJ	5	shinning-dialogue
bright	ADJ	11	shinning-dialogue
strange	ADJ	3	shinning-dialogue
next	ADJ	4	shinning-dialogue
little	ADJ	10	shinning-dialogue
imaginary	ADJ	2	shinning-dialogue
fine	ADJ	10	shinning-dialogue
other	ADJ	4	shinning-dialogue
few	ADJ	2	shinning-dialogue
okay	ADJ	4	shinning-dialogue
sure	ADJ	10	shinning-dialogue
wrong	ADJ	13	shinning-dialogue
fine	ADJ	10	shinning-dialogue
uncommon	ADJ	2	shinning-dialogue
bad	ADJ	17	shinning-dialogue
most	ADJ	5	shinning-dialogue
emotional	ADJ	4	shinning-dialogue
akin	ADJ	2	shinning-dialogue
sure	ADJ	10	shinning-dialogue
right	ADJ	36	shinning-dialogue
light	ADJ	47	shinning-dialogue
imaginary	ADJ	2	shinning-dialogue
first	ADJ	16	shinning-dialogue
great	ADJ	7	shinning-dialogue
particular	ADJ	9	shinning-dialogue
much	ADJ	7	shinning-dialogue
good	ADJ	27	shinning-dialogue
high	ADJ	18	shinning-dialogue
different	ADJ	5	shinning-dialogue
hungry	ADJ	2	shinning-dialogue
okay	ADJ	4	shinning-dialogue
alive	ADJ	7	shinning-dialogue
other	ADJ	4	shinning-dialogue
okay	ADJ	4	shinning-dialogue
first	ADJ	16	shinning-dialogue
good	ADJ	27	shinning-dialogue
glad	ADJ	5	shinning-dialogue
quick	ADJ	8	shinning-dialogue
beautiful	ADJ	2	shinning-dialogue
fantastic	ADJ	5	shinning-dialogue
hon	ADJ	0	shinning-dialogue
indian	ADJ	5	shinning-dialogue
authentic	ADJ	2	shinning-dialogue
gorgeous	ADJ	1	shinning-dialogue
gorgeous	ADJ	1	shinning-dialogue
old	ADJ	9	shinning-dialogue
illustrious	ADJ	2	shinning-dialogue
good	ADJ	27	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
other	ADJ	4	shinning-dialogue
heated	ADJ	6	shinning-dialogue
small	ADJ	13	shinning-dialogue
small	ADJ	13	shinning-dialogue
easy	ADJ	15	shinning-dialogue
famous	ADJ	1	shinning-dialogue
high	ADJ	18	shinning-dialogue
old	ADJ	9	shinning-dialogue
indian	ADJ	5	shinning-dialogue
few	ADJ	2	shinning-dialogue
indian	ADJ	5	shinning-dialogue
red	ADJ	7	shinning-dialogue
fine	ADJ	10	shinning-dialogue
last	ADJ	21	shinning-dialogue
beautiful	ADJ	2	shinning-dialogue
pink	ADJ	7	shinning-dialogue
favorite	ADJ	5	shinning-dialogue
gold	ADJ	7	shinning-dialogue
closed	ADJ	26	shinning-dialogue
good	ADJ	27	shinning-dialogue
afraid	ADJ	4	shinning-dialogue
own	ADJ	2	shinning-dialogue
shuttered	ADJ	2	shinning-dialogue
great	ADJ	7	shinning-dialogue
wonderful	ADJ	1	shinning-dialogue
tired	ADJ	6	shinning-dialogue
ready	ADJ	8	shinning-dialogue
good	ADJ	27	shinning-dialogue
nice	ADJ	6	shinning-dialogue
big	ADJ	17	shinning-dialogue
big	ADJ	17	shinning-dialogue
whole	ADJ	8	shinning-dialogue
enormous	ADJ	1	shinning-dialogue
big	ADJ	17	shinning-dialogue
sure	ADJ	10	shinning-dialogue
whole	ADJ	8	shinning-dialogue
same	ADJ	6	shinning-dialogue
various	ADJ	4	shinning-dialogue
favorite	ADJ	5	shinning-dialogue
possible	ADJ	4	shinning-dialogue
hot	ADJ	21	shinning-dialogue
cold	ADJ	16	shinning-dialogue
black	ADJ	22	shinning-dialogue
open	ADJ	36	shinning-dialogue
regular	ADJ	17	shinning-dialogue
happy	ADJ	4	shinning-dialogue
fine	ADJ	10	shinning-dialogue
few	ADJ	2	shinning-dialogue
good	ADJ	27	shinning-dialogue
amazing	ADJ	4	shinning-dialogue
much	ADJ	7	shinning-dialogue
last	ADJ	21	shinning-dialogue
hectic	ADJ	1	shinning-dialogue
possible	ADJ	4	shinning-dialogue
little	ADJ	10	shinning-dialogue
long	ADJ	12	shinning-dialogue
only	ADJ	9	shinning-dialogue
other	ADJ	4	shinning-dialogue
able	ADJ	4	shinning-dialogue
little	ADJ	10	shinning-dialogue
scared	ADJ	4	shinning-dialogue
scared	ADJ	4	shinning-dialogue
bad	ADJ	17	shinning-dialogue
other	ADJ	4	shinning-dialogue
long	ADJ	12	shinning-dialogue
particular	ADJ	9	shinning-dialogue
good	ADJ	27	shinning-dialogue
scared	ADJ	4	shinning-dialogue
asleep	ADJ	5	shinning-dialogue
ready	ADJ	8	shinning-dialogue
sunny	ADJ	1	shinning-dialogue
nice	ADJ	6	shinning-dialogue
empty	ADJ	10	shinning-dialogue
good	ADJ	27	shinning-dialogue
nice	ADJ	6	shinning-dialogue
happy	ADJ	4	shinning-dialogue
comfortable	ADJ	5	shinning-dialogue
amazing	ADJ	4	shinning-dialogue
big	ADJ	17	shinning-dialogue
ridiculous	ADJ	3	shinning-dialogue
american	ADJ	5	shinning-dialogue
clean	ADJ	31	shinning-dialogue
right	ADJ	36	shinning-dialogue
clean	ADJ	31	shinning-dialogue
beautiful	ADJ	2	shinning-dialogue
dead	ADJ	21	shinning-dialogue
dead	ADJ	21	shinning-dialogue
beautiful	ADJ	2	shinning-dialogue
pretty	ADJ	3	shinning-dialogue
big	ADJ	17	shinning-dialogue
portable	ADJ	3	shinning-dialogue
old	ADJ	9	shinning-dialogue
good	ADJ	27	shinning-dialogue
beautiful	ADJ	2	shinning-dialogue
hard	ADJ	22	shinning-dialogue
close	ADJ	37	shinning-dialogue
cold	ADJ	16	shinning-dialogue
right	ADJ	36	shinning-dialogue
incredible	ADJ	1	shinning-dialogue
grouchy	ADJ	1	shinning-dialogue
grouchy	ADJ	1	shinning-dialogue
new	ADJ	12	shinning-dialogue
l.ear	ADJ	0	shinning-dialogue
various	ADJ	4	shinning-dialogue
fine	ADJ	10	shinning-dialogue
few	ADJ	2	shinning-dialogue
Most	ADJ	5	shinning-dialogue
bad	ADJ	17	shinning-dialogue
good	ADJ	27	shinning-dialogue
real	ADJ	13	shinning-dialogue
nice	ADJ	6	shinning-dialogue
empty	ADJ	10	shinning-dialogue
bloodstained	ADJ	1	shinning-dialogue
bloodstained	ADJ	1	shinning-dialogue
bloodstained	ADJ	1	shinning-dialogue
bloodstained	ADJ	1	shinning-dialogue
empty	ADJ	10	shinning-dialogue
open	ADJ	36	shinning-dialogue
empty	ADJ	10	shinning-dialogue
scared	ADJ	4	shinning-dialogue
real	ADJ	13	shinning-dialogue
okay	ADJ	4	shinning-dialogue
great	ADJ	7	shinning-dialogue
marvellous	ADJ	3	shinning-dialogue
ready	ADJ	8	shinning-dialogue
few	ADJ	2	shinning-dialogue
asleep	ADJ	5	shinning-dialogue
few	ADJ	2	shinning-dialogue
right	ADJ	36	shinning-dialogue
sure	ADJ	10	shinning-dialogue
open	ADJ	36	shinning-dialogue
good	ADJ	27	shinning-dialogue
good	ADJ	27	shinning-dialogue
bad	ADJ	17	shinning-dialogue
little	ADJ	10	shinning-dialogue
tired	ADJ	6	shinning-dialogue
much	ADJ	7	shinning-dialogue
sure	ADJ	10	shinning-dialogue
whole	ADJ	8	shinning-dialogue
yellow	ADJ	8	shinning-dialogue
empty	ADJ	10	shinning-dialogue
empty	ADJ	10	shinning-dialogue
second	ADJ	15	shinning-dialogue
asleep	ADJ	5	shinning-dialogue
wrong	ADJ	13	shinning-dialogue
wrong	ADJ	13	shinning-dialogue
terrible	ADJ	4	shinning-dialogue
horrible	ADJ	1	shinning-dialogue
okay	ADJ	4	shinning-dialogue
okay	ADJ	4	shinning-dialogue
little	ADJ	10	shinning-dialogue
right	ADJ	36	shinning-dialogue
okay	ADJ	4	shinning-dialogue
goddam	ADJ	2	shinning-dialogue
little	ADJ	10	shinning-dialogue
slow	ADJ	11	shinning-dialogue
glad	ADJ	5	shinning-dialogue
afraid	ADJ	4	shinning-dialogue
next	ADJ	4	shinning-dialogue
busy	ADJ	6	shinning-dialogue
busy	ADJ	6	shinning-dialogue
good	ADJ	27	shinning-dialogue
light	ADJ	47	shinning-dialogue
swell	ADJ	11	shinning-dialogue
good	ADJ	27	shinning-dialogue
good	ADJ	27	shinning-dialogue
goddamned	ADJ	2	shinning-dialogue
miserable	ADJ	6	shinning-dialogue
irreparable	ADJ	1	shinning-dialogue
well	ADJ	22	shinning-dialogue
whole	ADJ	8	shinning-dialogue
well	ADJ	22	shinning-dialogue
serious	ADJ	6	shinning-dialogue
serious	ADJ	6	shinning-dialogue
little	ADJ	10	shinning-dialogue
old	ADJ	9	shinning-dialogue
goddam	ADJ	2	shinning-dialogue
little	ADJ	10	shinning-dialogue
little	ADJ	10	shinning-dialogue
fucking	ADJ	4	shinning-dialogue
damn	ADJ	5	shinning-dialogue
okay	ADJ	4	shinning-dialogue
complete	ADJ	10	shinning-dialogue
goddam	ADJ	2	shinning-dialogue
little	ADJ	10	shinning-dialogue
momentary	ADJ	1	shinning-dialogue
muscular	ADJ	4	shinning-dialogue
few	ADJ	2	shinning-dialogue
extra	ADJ	7	shinning-dialogue
second	ADJ	15	shinning-dialogue
crazy	ADJ	6	shinning-dialogue
fucking	ADJ	4	shinning-dialogue
open	ADJ	36	shinning-dialogue
crazy	ADJ	6	shinning-dialogue
bare	ADJ	13	shinning-dialogue
superimposed	ADJ	3	shinning-dialogue
good	ADJ	27	shinning-dialogue
mid	ADJ	1	shinning-dialogue
upper	ADJ	6	shinning-dialogue
few	ADJ	2	shinning-dialogue
impossible	ADJ	4	shinning-dialogue
least	ADJ	3	shinning-dialogue
more	ADJ	5	shinning-dialogue
heavy	ADJ	30	shinning-dialogue
opposite	ADJ	11	shinning-dialogue
local	ADJ	5	shinning-dialogue
jammed	ADJ	8	shinning-dialogue
local	ADJ	5	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
young	ADJ	14	shinning-dialogue
young	ADJ	14	shinning-dialogue
young	ADJ	14	shinning-dialogue
young	ADJ	14	shinning-dialogue
young	ADJ	14	shinning-dialogue
young	ADJ	14	shinning-dialogue
elderly	ADJ	2	shinning-dialogue
naked	ADJ	5	shinning-dialogue
elderly	ADJ	2	shinning-dialogue
outstretched	ADJ	1	shinning-dialogue
naked	ADJ	5	shinning-dialogue
elderly	ADJ	2	shinning-dialogue
naked	ADJ	5	shinning-dialogue
elderly	ADJ	2	shinning-dialogue
outstretched	ADJ	1	shinning-dialogue
naked	ADJ	5	shinning-dialogue
elderly	ADJ	2	shinning-dialogue
sorry	ADJ	4	shinning-dialogue
front	ADJ	13	shinning-dialogue
front	ADJ	13	shinning-dialogue
goddam	ADJ	2	shinning-dialogue
asleep	ADJ	5	shinning-dialogue
sure	ADJ	10	shinning-dialogue
sure	ADJ	10	shinning-dialogue
right	ADJ	36	shinning-dialogue
open	ADJ	36	shinning-dialogue
possible	ADJ	4	shinning-dialogue
other	ADJ	4	shinning-dialogue
different	ADJ	5	shinning-dialogue
open	ADJ	36	shinning-dialogue
fucking	ADJ	4	shinning-dialogue
typical	ADJ	3	shinning-dialogue
own	ADJ	2	shinning-dialogue
front	ADJ	13	shinning-dialogue
front	ADJ	13	shinning-dialogue
empty	ADJ	10	shinning-dialogue
good	ADJ	27	shinning-dialogue
good	ADJ	27	shinning-dialogue
urgent	ADJ	1	shinning-dialogue
afraid	ADJ	4	shinning-dialogue
young	ADJ	14	shinning-dialogue
okay	ADJ	4	shinning-dialogue
glad	ADJ	5	shinning-dialogue
crowded	ADJ	5	shinning-dialogue
d	ADJ	4	shinning-dialogue
good	ADJ	27	shinning-dialogue
